relative_path,class_name,game_speed,points
right/4708.png,right,24,481
up/4713.png,up,24,486
up/4714.png,up,24,487
up/4715.png,up,24,488
right/4716.png,right,24,489
right/4721.png,right,24,494
right/4726.png,right,24,499
right/4730.png,right,25,503
right/4735.png,right,25,508
right/4740.png,right,25,513
right/4745.png,right,25,518
right/4749.png,right,25,522
right/4754.png,right,25,527
right/4759.png,right,25,532
up/4760.png,up,25,533
right/4765.png,right,25,538
right/4769.png,right,25,542
right/4774.png,right,25,547
right/4779.png,right,25,552
right/4784.png,right,25,557
right/4788.png,right,25,561
right/4793.png,right,25,566
right/4798.png,right,25,571
right/4803.png,right,25,576
right/4807.png,right,25,580
down/4810.png,down,25,583
down/4811.png,down,25,584
down/4812.png,down,25,585
down/4813.png,down,25,586
down/4814.png,down,25,587
down/4815.png,down,25,588
down/4816.png,down,25,589
down/4817.png,down,25,590
down/4818.png,down,25,591
down/4819.png,down,25,592
down/4820.png,down,25,593
down/4821.png,down,25,594
down/4822.png,down,25,595
down/4823.png,down,25,596
down/4824.png,down,25,597
right/4827.png,right,26,600
right/4832.png,right,26,605
right/4837.png,right,26,610
right/4841.png,right,26,614
right/4846.png,right,26,619
right/4851.png,right,26,624
right/4856.png,right,26,629
up/4860.png,up,26,633
up/4861.png,up,26,634
right/4862.png,right,26,635
right/4867.png,right,26,640
right/4872.png,right,26,645
right/4877.png,right,26,650
right/4881.png,right,26,654
right/4886.png,right,26,659
right/4891.png,right,26,664
right/4896.png,right,26,669
right/4900.png,right,26,673
right/4905.png,right,26,678
up/4906.png,up,26,679
up/4907.png,up,26,680
right/4912.png,right,26,685
right/4917.png,right,26,690
right/4921.png,right,26,694
right/4926.png,right,26,699
right/4931.png,right,27,704
right/4936.png,right,27,709
right/4940.png,right,27,713
right/4945.png,right,27,718
right/4950.png,right,27,723
up/4952.png,up,27,725
right/4956.png,right,27,729
right/4960.png,right,27,733
right/4965.png,right,27,738
right/4970.png,right,27,743
right/4975.png,right,27,748
right/4979.png,right,27,752
right/4984.png,right,27,757
right/4989.png,right,27,762
up/4991.png,up,27,764
up/4992.png,up,27,765
right/4996.png,right,27,769
right/5000.png,right,27,773
right/5005.png,right,27,778
right/5010.png,right,27,783
right/5015.png,right,27,788
right/5019.png,right,27,792
right/5024.png,right,27,797
right/5029.png,right,28,802
right/5034.png,right,28,807
right/5038.png,right,28,811
up/5042.png,up,28,815
right/5044.png,right,28,817
right/5049.png,right,30,1003
right/5054.png,right,30,1008
right/5058.png,right,30,1012
right/5063.png,right,30,1017
right/5068.png,right,30,1022
up/5071.png,up,30,1025
up/5072.png,up,30,1026
right/5075.png,right,30,1029
right/5079.png,right,30,1033
right/5084.png,right,30,1038
down/5087.png,down,30,1041
down/5088.png,down,30,1042
down/5089.png,down,30,1043
down/5090.png,down,30,1044
right/5093.png,right,30,1047
right/5098.png,right,30,1052
right/5102.png,right,30,1056
right/5107.png,right,30,1061
right/5112.png,right,30,1066
down/5115.png,down,30,1069
down/5116.png,down,30,1070
down/5117.png,down,30,1071
down/5118.png,down,30,1072
down/5119.png,down,30,1073
down/5120.png,down,30,1074
down/5121.png,down,30,1075
down/5122.png,down,30,1076
down/5123.png,down,30,1077
down/5124.png,down,30,1078
down/5125.png,down,30,1079
down/5126.png,down,30,1080
right/5129.png,right,30,1083
right/5133.png,right,30,1087
right/5138.png,right,30,1092
right/5143.png,right,30,1097
right/5148.png,right,31,1102
up/5150.png,up,31,1104
up/5151.png,up,31,1105
up/5152.png,up,31,1106
right/5155.png,right,31,1109
right/5160.png,right,31,1114
right/5165.png,right,31,1119
down/5170.png,down,31,1124
down/5171.png,down,31,1125
right/5172.png,right,31,1126
right/5176.png,right,31,1130
right/5181.png,right,31,1135
right/5186.png,right,31,1140
up/5188.png,up,31,1142
up/5189.png,up,31,1143
right/5193.png,right,31,1147
right/5197.png,right,31,1151
right/5202.png,right,31,1156
down/5205.png,down,31,1159
down/5206.png,down,31,1160
down/5207.png,down,31,1161
right/5210.png,right,31,1164
right/5215.png,right,31,1169
right/5219.png,right,31,1173
right/5224.png,right,31,1178
right/5229.png,right,31,1183
down/5233.png,down,31,1187
down/5234.png,down,31,1188
down/5235.png,down,31,1189
down/5236.png,down,31,1190
down/5237.png,down,31,1191
down/5238.png,down,31,1192
down/5239.png,down,31,1193
down/5240.png,down,31,1194
down/5241.png,down,31,1195
down/5242.png,down,31,1196
down/5243.png,down,31,1197
down/5244.png,down,31,1198
right/5246.png,right,32,1200
right/5250.png,right,32,1204
right/5255.png,right,32,1209
right/5260.png,right,32,1214
right/5265.png,right,32,1219
right/5269.png,right,32,1223
down/5273.png,down,32,1227
down/5274.png,down,32,1228
down/5275.png,down,32,1229
down/5276.png,down,32,1230
down/5277.png,down,32,1231
down/5278.png,down,32,1232
down/5279.png,down,32,1233
down/5280.png,down,32,1234
down/5281.png,down,32,1235
down/5282.png,down,32,1236
down/5283.png,down,32,1237
down/5284.png,down,32,1238
down/5285.png,down,32,1239
right/5287.png,right,32,1241
right/5292.png,right,32,1246
right/5297.png,right,32,1251
right/5301.png,right,32,1255
right/5306.png,right,32,1260
right/5311.png,right,32,1265
down/5313.png,down,32,1267
down/5314.png,down,32,1268
down/5315.png,down,32,1269
down/5316.png,down,32,1270
down/5317.png,down,32,1271
down/5318.png,down,32,1272
down/5319.png,down,32,1273
down/5320.png,down,32,1274
down/5321.png,down,32,1275
down/5322.png,down,32,1276
down/5323.png,down,32,1277
down/5324.png,down,32,1278
right/5328.png,right,32,1282
right/5332.png,right,32,1286
right/5337.png,right,32,1291
right/5342.png,right,32,1296
right/5347.png,right,33,1301
up/5348.png,up,33,1302
up/5349.png,up,33,1303
up/5350.png,up,33,1304
right/5354.png,right,33,1308
right/5359.png,right,33,1313
down/5361.png,down,33,1315
down/5362.png,down,33,1316
down/5363.png,down,33,1317
down/5364.png,down,33,1318
right/5368.png,right,33,1322
right/5373.png,right,33,1327
right/5377.png,right,33,1331
right/5382.png,right,33,1336
right/5387.png,right,33,1341
down/5389.png,down,33,1343
down/5390.png,down,33,1344
down/5391.png,down,33,1345
down/5392.png,down,33,1346
down/5393.png,down,33,1347
down/5394.png,down,33,1348
down/5395.png,down,33,1349
down/5396.png,down,33,1350
down/5397.png,down,33,1351
down/5398.png,down,33,1352
right/5402.png,right,33,1356
right/5406.png,right,33,1360
right/5411.png,right,33,1365
right/5416.png,right,33,1370
right/5421.png,right,33,1375
right/5425.png,right,33,1379
up/5426.png,up,33,1380
up/5427.png,up,33,1381
up/5428.png,up,33,1382
up/5429.png,up,33,1383
up/5430.png,up,33,1384
right/5435.png,right,33,1389
down/5436.png,down,33,1390
down/5437.png,down,33,1391
down/5438.png,down,33,1392
down/5439.png,down,33,1393
right/5444.png,right,33,1398
right/5449.png,right,34,1403
right/5453.png,right,34,1407
right/5458.png,right,34,1412
up/5459.png,up,34,1413
up/5460.png,up,34,1414
right/5465.png,right,34,1419
right/5471.png,right,30,1005
right/5475.png,right,30,1009
right/5480.png,right,30,1014
right/5485.png,right,30,1019
up/5490.png,up,30,1024
up/5491.png,up,30,1025
up/5492.png,up,30,1026
right/5493.png,right,30,1027
right/5497.png,right,30,1031
right/5502.png,right,30,1036
right/5507.png,right,30,1041
right/5512.png,right,30,1046
right/5516.png,right,30,1050
right/5521.png,right,30,1055
right/5526.png,right,30,1060
right/5531.png,right,30,1065
down/5534.png,down,30,1068
down/5535.png,down,30,1069
down/5536.png,down,30,1070
down/5537.png,down,30,1071
down/5538.png,down,30,1072
down/5539.png,down,30,1073
down/5540.png,down,30,1074
down/5541.png,down,30,1075
down/5542.png,down,30,1076
down/5543.png,down,30,1077
down/5544.png,down,30,1078
down/5545.png,down,30,1079
down/5546.png,down,30,1080
right/5548.png,right,30,1082
right/5553.png,right,30,1087
right/5558.png,right,30,1092
right/5563.png,right,30,1097
right/5567.png,right,31,1101
right/5572.png,right,31,1106
up/5573.png,up,31,1107
up/5574.png,up,31,1108
up/5575.png,up,31,1109
up/5576.png,up,31,1110
up/5577.png,up,31,1111
right/5582.png,right,31,1116
right/5587.png,right,31,1121
right/5591.png,right,31,1125
right/5596.png,right,31,1130
right/5601.png,right,31,1135
right/5606.png,right,31,1140
right/5610.png,right,31,1144
up/5614.png,up,31,1148
right/5616.png,right,31,1150
right/5621.png,right,31,1155
right/5626.png,right,31,1160
down/5629.png,down,31,1163
down/5630.png,down,31,1164
down/5631.png,down,31,1165
right/5633.png,right,31,1167
right/5638.png,right,31,1172
right/5643.png,right,31,1177
right/5648.png,right,31,1182
right/5652.png,right,31,1186
up/5656.png,up,31,1190
right/5658.png,right,31,1192
up/5661.png,up,31,1195
up/5662.png,up,31,1196
right/5665.png,right,30,1002
right/5670.png,right,30,1007
right/5674.png,right,30,1011
right/5679.png,right,30,1016
right/5684.png,right,30,1021
up/5689.png,up,30,1026
up/5690.png,up,30,1027
right/5691.png,right,30,1028
right/5695.png,right,30,1032
right/5700.png,right,30,1037
down/5701.png,down,30,1038
down/5702.png,down,30,1039
down/5703.png,down,30,1040
down/5704.png,down,30,1041
right/5709.png,right,30,1046
right/5714.png,right,30,1051
right/5718.png,right,30,1055
right/5723.png,right,30,1060
up/5727.png,up,30,1064
up/5728.png,up,30,1065
up/5729.png,up,30,1066
up/5730.png,up,30,1067
up/5731.png,up,30,1068
right/5733.png,right,30,1070
right/5738.png,right,30,1075
down/5741.png,down,30,1078
down/5742.png,down,30,1079
down/5743.png,down,30,1080
down/5744.png,down,30,1081
down/5745.png,down,30,1082
right/5747.png,right,30,1084
right/5752.png,right,30,1089
right/5757.png,right,30,1094
right/5762.png,right,30,1099
right/5766.png,right,31,1103
up/5768.png,up,31,1105
up/5769.png,up,31,1106
up/5770.png,up,31,1107
right/5774.png,right,31,1111
right/5779.png,right,31,1116
down/5784.png,down,31,1121
down/5785.png,down,31,1122
down/5786.png,down,31,1123
right/5787.png,right,31,1124
right/5791.png,right,31,1128
right/5796.png,right,31,1133
right/5801.png,right,31,1138
right/5806.png,right,31,1143
right/5810.png,right,31,1147
up/5812.png,up,31,1149
up/5813.png,up,31,1150
up/5814.png,up,31,1151
up/5816.png,up,31,1153
up/5817.png,up,31,1154
up/5818.png,up,31,1155
right/5821.png,right,31,1158
down/5823.png,down,31,1160
down/5824.png,down,31,1161
down/5825.png,down,31,1162
down/5826.png,down,31,1163
right/5830.png,right,31,1167
right/5835.png,right,31,1172
right/5839.png,right,31,1176
right/5844.png,right,31,1181
right/5849.png,right,31,1186
right/5854.png,right,31,1191
down/5855.png,down,31,1192
down/5856.png,down,31,1193
down/5857.png,down,31,1194
down/5858.png,down,31,1195
down/5859.png,down,31,1196
down/5860.png,down,31,1197
down/5861.png,down,31,1198
down/5862.png,down,31,1199
down/5863.png,down,32,1200
down/5864.png,down,32,1201
right/5868.png,right,32,1205
right/5873.png,right,32,1210
down/5893.png,down,32,1230
down/5894.png,down,32,1231
down/5895.png,down,32,1232
down/5896.png,down,32,1233
down/5897.png,down,32,1234
down/5898.png,down,32,1235
down/5899.png,down,32,1236
down/5900.png,down,32,1237
down/5901.png,down,32,1238
down/5902.png,down,32,1239
down/5903.png,down,32,1240
down/5904.png,down,32,1241
right/5905.png,right,32,1242
right/5917.png,right,32,1254
down/5932.png,down,32,1269
down/5933.png,down,32,1270
down/5934.png,down,32,1271
down/5935.png,down,32,1272
down/5936.png,down,32,1273
down/5937.png,down,32,1274
down/5938.png,down,32,1275
down/5939.png,down,32,1276
down/5940.png,down,32,1277
down/5941.png,down,32,1278
down/5942.png,down,32,1279
right/5943.png,right,32,1280
right/5948.png,right,32,1285
up/5970.png,up,33,1307
up/5971.png,up,33,1308
up/5972.png,up,33,1309
up/5973.png,up,33,1310
right/5976.png,right,33,1313
right/5981.png,right,33,1318
right/5985.png,right,33,1322
right/5990.png,right,33,1327
right/6002.png,right,33,1339
up/6005.png,up,33,1342
up/6006.png,up,33,1343
up/6007.png,up,33,1344
up/6008.png,up,33,1345
right/6011.png,right,33,1348
right/6015.png,right,33,1352
right/6020.png,right,33,1357
right/6025.png,right,33,1362
right/6034.png,right,33,1371
up/6043.png,up,33,1380
up/6044.png,up,33,1381
right/6047.png,right,33,1384
right/6052.png,right,33,1389
right/6057.png,right,33,1394
right/6062.png,right,33,1399
right/6066.png,right,34,1403
up/6077.png,up,34,1414
right/6081.png,right,34,1418
right/6086.png,right,34,1423
right/6091.png,right,34,1428
right/6095.png,right,34,1432
right/6100.png,right,34,1437
down/6118.png,down,34,1455
down/6119.png,down,34,1456
down/6120.png,down,34,1457
down/6121.png,down,34,1458
down/6122.png,down,34,1459
down/6123.png,down,34,1460
down/6124.png,down,34,1461
down/6125.png,down,34,1462
down/6126.png,down,34,1463
down/6127.png,down,34,1464
down/6128.png,down,34,1465
right/6129.png,right,34,1466
right/6146.png,right,34,1483
right/6150.png,right,34,1487
up/6152.png,up,34,1489
up/6153.png,up,34,1490
up/6154.png,up,34,1491
up/6155.png,up,34,1492
right/6159.png,right,34,1496
right/6164.png,right,35,1501
right/6169.png,right,35,1506
down/6170.png,down,35,1507
down/6171.png,down,35,1508
down/6172.png,down,35,1509
down/6173.png,down,35,1510
right/6177.png,right,35,1514
right/6184.png,right,35,1521
up/6187.png,up,35,1524
up/6188.png,up,35,1525
up/6189.png,up,35,1526
right/6192.png,right,35,1529
right/6197.png,right,35,1534
down/6201.png,down,35,1538
down/6202.png,down,35,1539
down/6203.png,down,35,1540
down/6204.png,down,35,1541
right/6205.png,right,35,1542
right/6217.png,right,35,1554
up/6222.png,up,35,1559
up/6223.png,up,35,1560
right/6224.png,right,35,1561
right/6229.png,right,35,1566
right/6233.png,right,35,1570
down/6234.png,down,35,1571
down/6235.png,down,35,1572
down/6236.png,down,35,1573
down/6237.png,down,35,1574
down/6238.png,down,35,1575
right/6251.png,right,35,1588
up/6256.png,up,35,1593
up/6257.png,up,35,1594
up/6258.png,up,35,1595
up/6259.png,up,35,1596
up/6260.png,up,35,1597
up/6261.png,up,35,1598
up/6262.png,up,35,1599
right/6263.png,right,36,1600
down/6267.png,down,36,1604
down/6268.png,down,36,1605
down/6269.png,down,36,1606
down/6270.png,down,36,1607
right/6272.png,right,36,1609
up/6291.png,up,36,1628
up/6292.png,up,36,1629
right/6293.png,right,36,1630
up/6295.png,up,36,1632
up/6296.png,up,36,1633
right/6300.png,right,36,1637
down/6301.png,down,36,1638
down/6302.png,down,36,1639
down/6303.png,down,36,1640
down/6304.png,down,36,1641
down/6305.png,down,36,1642
right/6322.png,right,36,1659
down/6327.png,down,36,1664
right/6328.png,right,40,2004
right/6329.png,right,40,2009
right/6330.png,right,40,2014
right/6331.png,right,40,2019
right/6332.png,right,40,2000
right/6333.png,right,40,2005
right/6334.png,right,40,2010
right/6335.png,right,40,2015
up/6336.png,up,40,2020
right/6337.png,right,40,2021
right/6338.png,right,40,2004
right/6339.png,right,40,2009
right/6340.png,right,40,2014
right/6341.png,right,40,2019
down/6342.png,down,40,2020
down/6343.png,down,40,2021
down/6344.png,down,40,2022
down/6345.png,down,40,2023
down/6346.png,down,40,2024
down/6347.png,down,40,2025
down/6348.png,down,40,2026
down/6349.png,down,40,2027
down/6350.png,down,40,2028
down/6351.png,down,40,2029
down/6352.png,down,40,2030
down/6353.png,down,40,2031
right/6354.png,right,40,2036
right/6355.png,right,40,2041
right/6356.png,right,40,2046
up/6357.png,up,40,2051
up/6358.png,up,40,2052
up/6359.png,up,40,2053
up/6360.png,up,40,2054
right/6361.png,right,40,2055
right/6362.png,right,40,2060
right/6363.png,right,40,2065
right/6364.png,right,40,2070
down/6365.png,down,40,2071
down/6366.png,down,40,2072
down/6367.png,down,40,2073
down/6368.png,down,40,2074
right/6369.png,right,40,2079
up/6370.png,up,40,2080
right/6371.png,right,40,2085
right/6372.png,right,40,2090
down/6373.png,down,40,2091
down/6374.png,down,40,2092
right/6375.png,right,40,2097
right/6376.png,right,41,2102
right/6377.png,right,41,2107
up/6378.png,up,41,2109
right/6379.png,right,41,2113
right/6380.png,right,40,2000
right/6381.png,right,40,2005
right/6382.png,right,40,2010
down/6383.png,down,40,2013
down/6384.png,down,40,2014
down/6385.png,down,40,2015
down/6386.png,down,40,2016
down/6387.png,down,40,2017
down/6388.png,down,40,2018
down/6389.png,down,40,2019
down/6390.png,down,40,2020
down/6391.png,down,40,2021
down/6392.png,down,40,2022
down/6393.png,down,40,2023
down/6394.png,down,40,2024
down/6395.png,down,40,2025
down/6396.png,down,40,2026
down/6397.png,down,40,2027
down/6398.png,down,40,2028
down/6399.png,down,40,2029
right/6400.png,right,40,2032
right/6401.png,right,40,2037
right/6402.png,right,40,2042
right/6403.png,right,40,2047
down/6404.png,down,40,2048
down/6405.png,down,40,2049
down/6406.png,down,40,2050
down/6407.png,down,40,2051
down/6408.png,down,40,2052
down/6409.png,down,40,2053
down/6410.png,down,40,2054
down/6411.png,down,40,2055
down/6412.png,down,40,2056
down/6413.png,down,40,2057
down/6414.png,down,40,2058
down/6415.png,down,40,2059
down/6416.png,down,40,2060
right/6417.png,right,40,2065
right/6418.png,right,40,2070
right/6419.png,right,40,2075
right/6420.png,right,40,2080
down/6421.png,down,40,2084
down/6422.png,down,40,2085
down/6423.png,down,40,2086
down/6424.png,down,40,2087
down/6425.png,down,40,2088
down/6426.png,down,40,2089
down/6427.png,down,40,2090
down/6428.png,down,40,2091
down/6429.png,down,40,2092
down/6430.png,down,40,2093
down/6431.png,down,40,2094
down/6432.png,down,40,2095
right/6433.png,right,40,2097
right/6434.png,right,41,2102
right/6435.png,right,41,2107
up/6436.png,up,41,2111
up/6437.png,up,41,2112
right/6438.png,right,41,2114
right/6439.png,right,41,2119
down/6440.png,down,41,2120
down/6441.png,down,41,2121
down/6442.png,down,41,2122
down/6443.png,down,41,2123
right/6444.png,right,41,2128
right/6445.png,right,41,2133
up/6446.png,up,41,2138
up/6447.png,up,41,2139
up/6448.png,up,41,2140
up/6449.png,up,41,2141
up/6450.png,up,41,2142
up/6451.png,up,41,2143
up/6452.png,up,41,2144
up/6453.png,up,41,2145
right/6454.png,right,40,2000
up/6455.png,up,40,2004
up/6456.png,up,40,2005
right/6457.png,right,40,2007
down/6458.png,down,40,2010
down/6459.png,down,40,2011
down/6460.png,down,40,2012
up/6461.png,up,40,2013
up/6462.png,up,40,2014
up/6463.png,up,40,2015
up/6464.png,up,40,2016
up/6465.png,up,40,2017
up/6466.png,up,40,2018
up/6467.png,up,40,2019
up/6468.png,up,40,2020
up/6469.png,up,40,2021
up/6470.png,up,40,2022
up/6471.png,up,40,2023
up/6472.png,up,40,2024
up/6473.png,up,40,2025
up/6474.png,up,40,2026
up/6475.png,up,40,2027
down/6476.png,down,40,2030
down/6477.png,down,40,2031
down/6478.png,down,40,2032
right/6479.png,right,40,2033
right/6480.png,right,40,2038
right/6481.png,right,40,2043
right/6482.png,right,40,2048
up/6483.png,up,40,2049
up/6484.png,up,40,2050
up/6485.png,up,40,2051
up/6486.png,up,40,2052
up/6487.png,up,40,2053
up/6488.png,up,40,2054
up/6489.png,up,40,2055
up/6490.png,up,40,2056
up/6491.png,up,40,2057
right/6492.png,right,40,2062
down/6493.png,down,40,2065
down/6494.png,down,40,2066
down/6495.png,down,40,2067
down/6496.png,down,40,2068
right/6497.png,right,40,2071
right/6498.png,right,40,2076
up/6499.png,up,40,2077
up/6500.png,up,40,2078
up/6501.png,up,40,2079
up/6502.png,up,40,2080
up/6503.png,up,40,2081
up/6504.png,up,40,2082
up/6505.png,up,40,2083
up/6506.png,up,40,2084
up/6507.png,up,40,2085
up/6508.png,up,40,2086
up/6509.png,up,40,2087
up/6510.png,up,40,2088
right/6511.png,right,40,2093
right/6512.png,right,40,2098
right/6513.png,right,41,2103
right/6514.png,right,41,2108
up/6515.png,up,41,2109
up/6516.png,up,41,2110
up/6517.png,up,41,2111
up/6518.png,up,41,2112
up/6519.png,up,41,2113
up/6520.png,up,41,2114
up/6521.png,up,41,2115
up/6522.png,up,41,2116
up/6523.png,up,41,2117
up/6524.png,up,41,2118
right/6525.png,right,41,2123
down/6526.png,down,41,2125
down/6527.png,down,41,2126
down/6528.png,down,41,2127
right/6529.png,right,41,2131
right/6530.png,right,41,2136
up/6531.png,up,41,2139
up/6532.png,up,41,2140
up/6533.png,up,41,2141
up/6534.png,up,41,2142
up/6535.png,up,41,2143
up/6536.png,up,41,2144
up/6537.png,up,41,2145
up/6538.png,up,41,2146
up/6539.png,up,41,2147
up/6540.png,up,41,2148
up/6541.png,up,41,2150
right/6542.png,right,41,2152
down/6543.png,down,41,2154
down/6544.png,down,41,2155
down/6545.png,down,41,2156
down/6546.png,down,41,2157
right/6547.png,right,41,2161
right/6548.png,right,41,2166
up/6549.png,up,41,2171
up/6550.png,up,41,2172
up/6551.png,up,41,2173
up/6552.png,up,41,2174
up/6553.png,up,41,2175
up/6554.png,up,41,2176
up/6555.png,up,41,2177
up/6556.png,up,41,2178
up/6557.png,up,41,2179
up/6558.png,up,41,2180
right/6559.png,right,41,2181
down/6560.png,down,41,2182
down/6561.png,down,41,2183
down/6562.png,down,41,2184
down/6563.png,down,41,2185
down/6564.png,down,41,2186
right/6565.png,right,41,2191
right/6566.png,right,41,2196
up/6567.png,up,42,2201
up/6568.png,up,42,2202
up/6569.png,up,42,2203
up/6570.png,up,42,2204
up/6571.png,up,42,2205
up/6572.png,up,42,2206
up/6573.png,up,42,2207
up/6574.png,up,42,2208
up/6575.png,up,42,2209
up/6576.png,up,42,2210
up/6577.png,up,42,2211
up/6578.png,up,42,2212
up/6579.png,up,42,2213
up/6580.png,up,42,2214
up/6581.png,up,42,2215
right/6582.png,right,42,2216
down/6583.png,down,42,2217
down/6584.png,down,42,2218
down/6585.png,down,42,2219
right/6586.png,right,42,2224
right/6587.png,right,42,2229
up/6588.png,up,42,2231
up/6589.png,up,42,2232
up/6590.png,up,42,2233
up/6591.png,up,42,2234
up/6592.png,up,42,2235
up/6593.png,up,42,2236
up/6594.png,up,42,2237
up/6595.png,up,42,2238
up/6596.png,up,42,2239
down/6597.png,down,42,2242
down/6598.png,down,42,2243
down/6599.png,down,42,2244
down/6600.png,down,42,2245
down/6601.png,down,42,2246
down/6602.png,down,42,2247
right/6603.png,right,42,2249
right/6604.png,right,42,2254
right/6605.png,right,42,2259
up/6606.png,up,42,2261
up/6607.png,up,42,2262
up/6608.png,up,42,2263
up/6609.png,up,42,2264
up/6610.png,up,42,2265
up/6611.png,up,42,2266
up/6612.png,up,42,2267
right/6613.png,right,42,2271
down/6614.png,down,42,2273
down/6615.png,down,42,2274
down/6616.png,down,42,2275
down/6617.png,down,42,2276
right/6618.png,right,42,2280
right/6619.png,right,42,2285
up/6620.png,up,42,2288
up/6621.png,up,42,2289
up/6622.png,up,42,2290
up/6623.png,up,42,2291
up/6624.png,up,42,2292
up/6625.png,up,42,2293
up/6626.png,up,42,2294
up/6627.png,up,42,2295
up/6628.png,up,42,2296
up/6629.png,up,42,2297
up/6630.png,up,42,2298
down/6631.png,down,43,2300
down/6632.png,down,43,2301
down/6633.png,down,43,2302
down/6634.png,down,43,2303
right/6635.png,right,43,2305
right/6636.png,right,43,2310
right/6637.png,right,43,2315
up/6638.png,up,43,2316
up/6639.png,up,43,2317
up/6640.png,up,43,2318
up/6641.png,up,43,2319
up/6642.png,up,43,2320
up/6643.png,up,43,2321
up/6644.png,up,43,2322
up/6645.png,up,43,2323
down/6646.png,down,43,2325
down/6647.png,down,43,2326
down/6648.png,down,43,2327
down/6649.png,down,43,2328
down/6650.png,down,43,2329
right/6651.png,right,43,2333
right/6652.png,right,43,2338
right/6653.png,right,43,2343
up/6654.png,up,43,2348
up/6655.png,up,43,2349
up/6656.png,up,43,2350
right/6657.png,right,40,2000
right/6658.png,right,40,2005
right/6659.png,right,40,2010
right/6660.png,right,40,2015
up/6661.png,up,40,2017
up/6662.png,up,40,2018
up/6663.png,up,40,2019
up/6664.png,up,40,2020
up/6665.png,up,40,2021
up/6666.png,up,40,2022
up/6667.png,up,40,2023
down/6668.png,down,40,2026
down/6669.png,down,40,2027
down/6670.png,down,40,2028
down/6671.png,down,40,2029
down/6672.png,down,40,2030
right/6673.png,right,40,2032
right/6674.png,right,40,2037
right/6675.png,right,40,2042
up/6676.png,up,40,2046
up/6677.png,up,40,2047
up/6678.png,up,40,2048
up/6679.png,up,40,2049
up/6680.png,up,40,2050
up/6681.png,up,40,2051
right/6682.png,right,40,2053
down/6683.png,down,40,2056
down/6684.png,down,40,2057
down/6685.png,down,40,2058
down/6686.png,down,40,2059
right/6687.png,right,40,2062
right/6688.png,right,40,2067
right/6689.png,right,40,2072
down/6690.png,down,40,2077
down/6691.png,down,40,2078
down/6692.png,down,40,2079
down/6693.png,down,40,2080
down/6694.png,down,40,2081
down/6695.png,down,40,2082
down/6696.png,down,40,2083
down/6697.png,down,40,2084
down/6698.png,down,40,2085
down/6699.png,down,40,2086
down/6700.png,down,40,2087
down/6701.png,down,40,2088
right/6702.png,right,40,2089
right/6703.png,right,40,2094
right/6704.png,right,40,2099
right/6705.png,right,41,2104
down/6706.png,down,41,2108
down/6707.png,down,41,2109
down/6708.png,down,41,2110
down/6709.png,down,41,2111
down/6710.png,down,41,2112
down/6711.png,down,41,2113
down/6712.png,down,41,2114
down/6713.png,down,41,2115
down/6714.png,down,41,2116
down/6715.png,down,41,2117
down/6716.png,down,41,2118
down/6717.png,down,41,2119
right/6718.png,right,41,2121
right/6719.png,right,41,2126
right/6720.png,right,41,2131
up/6721.png,up,41,2136
up/6722.png,up,41,2137
up/6723.png,up,41,2138
up/6724.png,up,41,2139
up/6725.png,up,41,2140
up/6726.png,up,41,2141
up/6727.png,up,41,2142
up/6728.png,up,41,2143
up/6729.png,up,41,2144
up/6730.png,up,41,2145
up/6731.png,up,41,2146
right/6732.png,right,41,2147
right/6733.png,right,41,2152
right/6734.png,right,41,2157
down/6735.png,down,41,2161
down/6736.png,down,41,2162
down/6737.png,down,41,2163
down/6738.png,down,41,2164
down/6739.png,down,41,2165
down/6740.png,down,41,2166
down/6741.png,down,41,2167
down/6742.png,down,41,2168
down/6743.png,down,41,2169
down/6744.png,down,41,2170
down/6745.png,down,41,2171
down/6746.png,down,41,2172
down/6747.png,down,41,2173
down/6748.png,down,41,2174
down/6749.png,down,41,2175
down/6750.png,down,41,2176
down/6751.png,down,41,2177
down/6752.png,down,41,2178
right/6753.png,right,41,2180
right/6754.png,right,41,2185
right/6755.png,right,41,2190
up/6756.png,up,41,2192
up/6757.png,up,41,2193
up/6758.png,up,41,2194
up/6759.png,up,41,2195
up/6760.png,up,41,2196
up/6761.png,up,41,2197
up/6762.png,up,41,2198
up/6763.png,up,41,2199
up/6764.png,up,42,2200
up/6765.png,up,42,2201
up/6766.png,up,42,2202
up/6767.png,up,42,2203
up/6768.png,up,42,2204
down/6769.png,down,42,2206
down/6770.png,down,42,2207
down/6771.png,down,42,2208
down/6772.png,down,42,2209
down/6773.png,down,42,2210
right/6774.png,right,42,2213
right/6775.png,right,42,2218
up/6776.png,up,42,2222
up/6777.png,up,42,2223
up/6778.png,up,42,2224
up/6779.png,up,42,2225
up/6780.png,up,42,2226
up/6781.png,up,42,2227
up/6782.png,up,42,2228
up/6783.png,up,42,2229
right/6784.png,right,42,2231
down/6785.png,down,42,2235
down/6786.png,down,42,2236
down/6787.png,down,42,2237
down/6788.png,down,42,2238
down/6789.png,down,42,2239
down/6790.png,down,42,2240
right/6791.png,right,42,2242
right/6792.png,right,42,2247
up/6793.png,up,42,2251
up/6794.png,up,42,2252
up/6795.png,up,42,2253
right/6796.png,right,42,2255
right/6797.png,right,42,2260
down/6798.png,down,42,2262
down/6799.png,down,42,2263
down/6800.png,down,42,2264
down/6801.png,down,42,2265
right/6802.png,right,42,2269
right/6803.png,right,42,2274
